text,label
The EA Reng group post sales of approximately 84 million kroons for 2007 .,1
"The EBRD be use its own fund to provide a 21.6 million A loan while the B portion of 10 million Euros have be syndicate to two Finnish commercial bank , Nordea Bank Finland Plc and Pohjola Bank Plc . .",1
"The EBRD be use its own fund to provide a 21.6 million A loan while the B portion of 10 million Euros have be syndicate to two Finnish commercial bank , Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros .",1
"The EBRD be use its own fund to provide a 21.6 mln A loan while the B portion of 10 mln Euros have be syndicate to two Finnish commercial bank , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .",1
"The Economic Development and Trade Ministry and Industry and Energy Ministry , along with the Kostroma regional administration and the Russian Lumberman and Timber Exporters Union , have be carry out work to acquire investment for the construction of a pulp and paper mill in Neya since 2003 .",1
The electricity requirement of network will grow with the new mobile generation .,1
The energy sector account for approximately 33 % and the steel industry for about 57 % of the transportation volume .,1
The enterprise value of Maritim Food AS have be determine as approximately EUR15m .,1
"The equipment Ixonos acquire with this deal include mechanical engineer hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and display ; as well as devices and robot units for the test of mobile devices .",1
"The equipment will be make at Vaahto 's plant in Hollola in Finland , and delivery be schedule for the first quarter of 2009 .",1
The estimate annual value of the frame agreement be about EUR 50mn .,1
The estimate value of the deal be USD 9.2 million .,1
The EUR17m contract include both design and construction work .,1
"The executive say that countries such as Brazil , Chile , Argentina and Mexico will lead the adoption in the business Ethernet service segment , while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul .",1
The expand company will continue to be call NewPage .,1
The expand plant be schedule to be operational by the middle of October 2009 .,1
The expansion be to be finalize in the autumn of 2009 .,1
The expansion will be deliver in the fourth quarter of 2006 .,1
The facility consist of a seven year bullet term loan of 200 mln euro $ 292.4 mln and a 150 mln euro $ 219.3 mln five year revolve credit facility .,1
"The facility will have a lettable area of some 19,000 sq m. The plot for the plant , locate in the Ratasmaki business park , will be purchase from the City of Forssa .",1
The figure do not include food export from Finland .,1
"The figure include the change in the fair value of the property portfolio , EUR 26.2 million .",1
"The Filter Tips cover the volume range from 0.1-1200 -Ál include new size for 10 , 20 , 100-120 , 200 , 300 , 1000 and 1200 -Ál volume capacities .",1
The final outcome of the right offer be to be report around 23 October 2009 .,1
The firm build components for mobile phone and other communications products .,1
"The government start the sell-off last month , put an 8 percent stake in TeliaSonera on the auction bloc .",1
"The group post net sales of 35.3 mln euro $ 46.5 mln and an operate profit of 760,000 euro $ 1.0 mln in 2005 .",1
The group 's net sales in 2007 be EUR683 .6 m .,1
"The Group 's turnover in 2006 be EUR 39.2 million , and operate profit be EUR 3.9 million .",1
"The Liquid Handling segment offer laboratory equipment and accessories , include mechanical and electronic pipettes , and disposable tip use in the research institutions , universities , and hospitals , as well as in the pharmaceutical , food , and other industries under the Biohit brand .",1
"The manufacture of CPPs will be undertake at the exist Export Oriented Unit EOU at Wartsila 's factory at Khopoli , near Mumbai .",1
The manufacture will begin in Pietarsaari in the begin of the year 2009 and the delivery will take place in October 2009 .,1
The market expect Heineken to sell Hartwall as a whole or in part .,1
"The most significant capital expenditure items be in the global enterprise resource plan ERP project , product development and production machine .",1
"The move will be carry out by transfer HKScan 's production-related property , plant , equipment , as well as its hold in subsidiaries and associate company in the country to HKScan Finland .",1
The net sales of Healthcare Trade business in 2009 be EUR 145.1 million EUR 155.2 million and operate profit EUR 8.9 million EUR 7.9 million .,1
The net sales of the Power Plants business be EUR 710.3 million in 2005 .,1
The new share entitle their holders to dividends for fiscal 2006 .,1
The newly create position have be establish to strengthen Amer Sports ' management in strategic plan and execution .,2
The non-recurring cost cause to Talentum 's Premedia business area by the restructure will amount to 2.0 mln euro $ 2.7 mln and will be include in the company 's financial result for the second quarter of 2007 .,1
The ongoing project where Tekla Structures be be use be the Vashi Exhibition Centre be develop by Insteel Engineers Pvt Ltd-IIVRCL Infrastructures & Projects Ltd & CIDCO .,1
"The operations to be sell include manufacture units in Finland , France , Poland and Turkey , as well as sales units in Germany and Lithuania .",1
The options might include a partial or total divestment of their shareholdings in Ovako .,1
"The orange-handled scissor from Fiskars be part of the permanent design collection of the Museum of Modern Art in New York , as well as the Philadelphia Museum of Art .",1
"The order also cover design service , hardware , software licence , as well as maintenance service over six years .",1
The order also include extensive maintenance work of a shoe press deliver by Vaahto in 2001 .,1
"The order consist of outsource application management , support and plan for Tecnotree and third-party applications .",1
The order include 48 ship crane that will be deliver for 12 container feeders to be build at Wenchong shipyard in China .,1
"The order value at EUR 6.9 mn , and it consist of design service and hardware and software licence .",1
The order also include a few high-power drive for the control of seismic compressors .,1
"The order be for 26 machine-room-less KONE MonoSpace elevators , which would be instal during 2006 .",1
The Oulu plant employ approximately 120 people .,1
The percentages of share and vote right have be calculate in proportion to the total number of share register with the Trade Register and the total number of vote right relate to them .,1
The per-share subscription price of the share subscribe with the option right be EUR 1.35 .,1
"The plant be schedule for completion in late February 2007 with hand over of some areas in January Two other suppliers of Nokia - Aspocomp Group Oyj and Perlos - have announce their plan to establish plant within the Nokia complex Together , they will invest Rs 365 crore .",1
"The Polish business employ about 1,000 people , and it have net sales of about EUR 70mn in 2007 .",1
"The portfolio comprise of 118,000 m2 of leasable space with a vacancy rate of roughly 5 % , let to around 140 tenant of which two of the largest be the Swedish government and Ericsson .",1
"The production capacity can be triple without any major additional investments , the company say .",2
"The program , which be start in the summer of 2007 , be originally estimate to last approximately two years .",1
The proposal of the shareholders to elect Mr. Hannu Krogerus to the Board be base on his long and unrivalled experience and knowledge of all matter relate to Elcoteq .,1
"The remainder of its revenues will come from technology agreements with other firm , InterDigital say .",1
"The remain amount will be fund through debt , the Danish bank say .",1
"The reorganisation will be carry out by transfer HKScan Corporation 's production-related property , plant and equipment in Finland as well as its hold in subsidiaries and associate to HKScan Finland Oy , a hold company wholly own by HKScan Corporation .",1
The report contain category level company and brand share as well as distribution share information for 2007 and 2008 .,1
The result before tax be a loss of 25.0 million euros .,1
The result will enable the preparation of a conceptual plant design and capital estimate .,1
"The Russian gas giant invest another 46 million litas in the company in late 2004 and now own 99.5 percent of its stock capital , which amount to 86.936 million litas .",1
"The second company acquire be Sweden 's Reftele Maskinservice AB , whose business be mainly field service and spare part manufacture , with 10 employees and 1.2 mln eur sales a year .",1
"The segment through which the company operate be Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations .",1
"The sell consortium include fund manage by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",1
"The solution be demonstrate on a tablet develop by Aava Mobile as a multi-window system , which enable the use of several applications simultaneously , for example the view of message and calendar side by side .",1
The solution will be instal in the USA to support the North American operations of the customer .,1
"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",1
The study be expect to start in 2008 .,1
"The Swedish buyout firm have sell its remain 22.4 percent stake , almost eighteen months after take the company public in Finland .",1
"The Swedish Maritime Administration have close the Furusund Channel , which Viking Line normally charter en route to Stockholm .",1
"The tank will be deliver to a company which be currently build a chemical tank farm in Antwerp , northern Belgium .",1
"The Tekla Structures product box , if need , be now make from recycle material .",1
The term of the transactions remain undisclosed .,1
The total capacity of the factory will be approximately 100 engines a year .,1
The total emissions reduction from 1999 to 2017 will be thus 41 % .,1
"The total floor area of the plant expansion be 29,000 square metres .",1
"The total headcount reduction will be 50 persons , the company say .",0
The total investment in 2006 and 2007 be expect to amount to about EUR75m .,1
"The total investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",1
The total investment of the project will be approximately EUR 36m .,1
"The total value of the agreement be USD4 .0 m , the company say .",1
The total value of the contract be some EUR 8 million .,1
The total value of the deal be USD 29mn .,1
"The total value of the project be about EUR53m , include the plot that will be transfer to Atria .",1
"The total value of the project be estimate to be over 3.0 mln euro $ 4.4 mln , of which the service will be over 2.0 mln euro $ 2.9 mln and third-party licence more than 1.0 mln euro $ 1.5 mln .",1
The total value of these two contract be over EUR 21 million .,1
The transaction be plan to be finance with a EUR40m market-based loan grant by Standard Chartered Bank Hong Kong .,1
The transaction value be CAD 15 million approximately EUR 10 million .,1
"The unit 's clients be mainly in the field of specialist convenience goods , as well as in the textile , shoe and furniture businesses .",1
The value of the contract be about EUR 27mn .,1
"The value of the contract be about EUR1 .0 m. Poyry , headquarter in Vantaa , Finland provide consult and engineer service to the energy , forestry and infrastructure & environment sectors .",1
The value of the contract be EUR 25mn .,1
The value of the contract be in total USD12m .,1
The value of the contract be about EUR 3.3 mn .,1
The value of the deal have not be disclose .,1
The value of the deal be estimate at between SEK25m and SEK50m .,1
The value of the deal be not disclose .,1
The value of the multi-year agreement be over EUR 2mn a year .,1
The value of the three-year contract be estimate at EUR40m .,1
The value of this kind of order amount usually between Euro 2 and 3 million .,1
"The Web-Marela application handle invitations to quote , quote comparisons , agreements , purchase , invoice inspections , inventory management , and deliveries .",1
"The venture , which will be 51 % own by Kemira and 49 % by IVRCL , will operate an inorganic coagulant manufacture facility , to be build in Vishakapatnam Vizag in the state of Andhra Pradesh and to kick off operations in the second half of 2011 .",1
"The workforce will be reduce also in the Amsterdam office , in the Netherlands .",0
"The work will include the lay of natural stone pavements and the installation of underground heat , and surface water drainage systems .",1
There have not be previous share subscriptions with 2004 stock options .,1
"These new units will be build at Cargotec 's state of the art manufacture facility in San Antonio , Texas , USA , which start operations in 2009 .",1
These share transactions be part of the company 's strategy of relinquish assets that be not part of its core business .,1
These six agreements be the company 's first customer acquisitions in India since take over TVS Electronics ' contract manufacture facility in Jun 2007 .,1
"This could be any of us at any time , `` she say .",1
"This order , when deliver , will bring the total output of electricity in Italy generate by Wartsila equipment to more than 1,300 MW .",1
This wood lacquer clock come with a stripy hand-crocheted cover .,1
Tikkurila acquire a majority stake in Kolorit Paints in the autumn of 2004 .,1
To see a slide show of all the newest product release from Fiskars .,1
Total value of the contract be about EUR 10mn .,1
"Trading under the name Velta UK , a former Uponor brand , the company have be Uponor 's long-term partner in supply Velta-branded systems particularly for the commercial and industrial build sector in the UK and internationally .",1
"Tulikivi manufacture heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .",1
"TVO 's two-unit 1,740 MW Olkiluoto plant generate 14.2 TWh with an operate ratio across both reactors of 93.5 % , which the company describe as `` high by international standards `` .",1
"Tyrv+ñinen be of the opinion that the airline have be repeat this for some time already , however .",1
"Under Finnish law , Parliament grant licence to build nuclear power plant .",1
"Under the agreement , Larox will transfer 10 employees within engineer and documentation relate to delivery project and product maintenance in Finland to Etteplan as of January 1 , 2007 .",1
"Under the agreement Benefon 's forthcoming range of TWIG integrate GPS navigation and mobile phone devices will use the jointly develop web-based track and location technology , in both consumer and commercial applications .",1
"Under the term of the agreement , Bunge will acquire Raisio 's Keiju , Makuisa and Pyszny Duet brand and manufacture plant in Finland and Poland .",1
"Under the transaction agreement , Metsaliitto will purchase 24.7 % of Metsa-Botnia 's share from UPM and 3 % from M-real .",1
Underground park facilities will also be build on the basement floor .,1
"Unit price for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company add .",1
"Unlisted British Biologicals make B - and D - proteins , and other disease-specific supplement that cover diabetes , hepatitis , asthma and other cardiovascular ailments .",1
UPM-Kymmene say its have ` not indicate any interest in any domestic consolidations ' .,1
Upon completion of the deal Panostaja will establish a new business area within the group to focus on heat treatment of metal .,1
Vaisala 's board of directors will propose a dividend of 0.85 euro $ 1.24 per share at the company 's annual general meet .,1
Vaisala 's expertise in lightning data and information systems be base on extensive experience and investment in R & D .,1
Valmet Automotive report net sales of EUR 85mn and operate profit of EUR 8mn .,1
"We look forward to take part in the future development of the company , `` say Tomas Billing , President of Nordstjernan .",1
"Veidekke , headquarter in Oslo , Norway , be a Scandinavian construction and property development group with some 6,350 employees in Norway , Sweden and Denmark , with an annual turnover of NOK16 .4 bn .",1
"While the company do not indicate the level of investment in the unit , it say that have purchase the equipment of Nokia Corporation 's mobile phone R & D laboratory in Jyvaeskylae .",1
Why not subscribe to the magazine ?,1
Vianor sell tire for cars and truck as well as a range of other car part and provide maintenance service .,1
"With the government exempt certain stainless steel products from anti-dumping duties , Finland-based Outokumpu today say it will look to enter into supply pacts with the Indian Railways soon .",1
"With the new arrangement , customer responsibilities will become mainly regional .",1
"With this acquisition the wireless modem unit and its approximately 1,100 employees be transfer to Renesas Electronics Corporation .",1
You will hear the latest insights and update on Citycon 's strategy as well as the latest news from all the business units .,1
"In the third quarter of fiscal 2008 Efore swing to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the correspond period of fiscal 2007 .",0
"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June .",0
"Meanwhile , minority shareholders , expect TeliaSonera to retain the bid , sell share now .",1
"Net sales for the financial year 2006 be expect to amount to about EUR20m and the operate result EBIT be expect to be a loss , as announce before .",0
Operating loss total EUR 25mn compare to a profit of EUR 63mn in the correspond period in 2005 .,0
"Production level have be agree with producers a long time ago , so a fall in consumption will lead to losses .",0
Return on investment ROI be 4.1 % compare to 43.8 % in the first half of 2008 .,0
"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company update its full year outlook and estimate its result to remain at loss for the full year .",0
"The sale will result in a capital loss of EUR5m for Solidium , which obtain Tikkurila share in March 2010 .",0
- The Group -¦ s result before tax be a loss of EUR 0.6 ( +0.6 ) million .,1
The fair value of investment properties be EUR 2 251.0 ( 1 281.4 ) million .,1
"A total of 16.5 mn passenger ship journey take place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",0
Finnish media group Talentum have issue a profit warn .,0
"Finnish ship company Finnlines ' pretax loss total EUR 6.5 mn in the third quarter of 2009 , compare to a profit of EUR 0.3 mn in the third quarter of 2008 .",0
"In Finland , the city of Forssa have say it will not pay compensation to food industry company HK Ruokatalo and Atria for the lye leak into tap water that occur in March 2008 .",0
"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",0
"According ship company Viking Line , the EU decision will have a significant financial impact .",1
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 have remain clearly below the level of the correspond period in 2009 .",0
"At some point in 2010 , all separate company name , such as Palmberg , Tekmanni , Lemcon , Forssan Betoni , Suonenjoen Betonituote , among others , will disappear .",1
"Cencorp 's net sales in the first quarter be estimate to be EUR0.9-1 .2 m , as compare to EUR4 .5 m in the first quarter 2008 .",0
Diluted earn per share ( EPS ) stand at EUR 0.25 versus EUR 0.42 .,0
Earnings per share ( EPS ) amount to a loss of EUR0 .05 .,0
Earnings per share ( EPS ) amount to a loss of EUR0 .38 .,0
Earnings per share ( EPS ) amount to a loss of to EUR0 .06 .,0
Expense ratio be 102.6 % compare to 92.9 % in the correspond period in 2005 .,0
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issue on Thursday ( 18 September ) a profit warn for the third quarter of 2008 .,0
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) report on Thursday ( 6 November ) an operate loss of EUR1 .3 m on net sales of EUR11 .9 m for the period January to September 2008 .,1
Finnish communication electronics components supplier Scanfil Oyj Tuesday say sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,0
Finnish forest industry group Stora Enso Oyj issue on Thursday ( 20 March ) a profit warn for the first quarter 2008 .,0
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issue on Tuesday ( 23 September ) a profit warn for the financial year 2008 .,0
He say : `` It be for sale again and we will be actively market it .,1
"In Q1 of 2009 , the company 's operate loss total EUR 0.3 mn , compare to a profit of EUR 3.6 mn in Q1 of 2008 .",0
"In the report period , EPS stand at EUR0 .07 versus EUR0 .11 .",0
"Last year , 8.3 million passengers fly the airline , down 4 percent from 2007 .",0
"Loss after financial items total EUR 9.7 mn , compare to a profit of EUR 1.3 mn in the correspond period in 2008 .",0
Loss for the period total EUR 15.6 mn compare to a profit of EUR 6.3 mn in 2008 .,0
Net loss in the same period in 2009 be euro18 .6 million .,1
Nokia Siemens Networks have struggle to make a profit in the past two years .,0
Operating loss amount to EUR 0.9 mn in the first half of 2006 compare to a profit of EUR 0.5 mn in the first half of 2005 .,0
"Operating loss of the Pulp & Paper Machinery unit be over EUR 3mn in September 2007 - August 2008 , compare to a profit of EUR 3.7 mn a year earlier .",0
Operating loss total EUR 0.3 mn compare to a profit of EUR 2.2 mn in the correspond period in 2007 .,0
"Operating loss total EUR 0.8 mn , compare to a profit of EUR 0.5 mn .",0
"Operating loss total EUR 12.7 mn , compare to a profit of EUR 17.7 mn in the first half of 2008 .",0
"Operating loss total EUR 3.2 mn , compare to a profit of EUR 7.2 mn in the third quarter of 2008 .",0
"Operating loss total EUR 4.0 mn , compare to a profit of EUR 8.6 mn in the second quarter of 2008 .",0
"Operating loss total EUR 5.2 mn , compare to a loss of EUR 3.4 mn in the correspond period in 2008-2009 .",0
"Operating profit before non-recurring items be EUR 8.3 mn in the first nine months of 2008 , compare to EUR 8.4 in the correspond period in 2007 .",0
Pretax loss total EUR 117mn compare to a loss of EUR 65mn in the correspond period .,0
Pretax loss total EUR 162.3 mn compare to a profit of EUR 253.5 mn in 2007 .,0
"Pretax loss total EUR 49.9 mn , compare to a loss of EUR 15.4 mn in the correspond period in 2008 .",0
Pretax profit total EUR 4.9 mn compare to EUR 5.2 mn in the first quarter of 2005 .,0
"Publishing Sweden 's operate loss be EUR 1.1 mn in Q1 of 2009 , compare to a profit of EUR 0.6 mn a year ago .",0
Rivals say Qualcomm have fewer patent on 3G phone than on earlier versions and should lower its rat .,0
The company report today an operate loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,0
"The company 's annual loss amount to EEK 18mn , compare to a profit of EEK 7.3 mn in 2008 .",0
"The fair value change of investment properties be EUR 15.8 mn , compare to EUR 22.9 mn in the third quarter of 2009 .",0
The stock be hit by the profit warn of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,0
Finnish Bank of +àland +àlandsbanken have issue a profit warn .,0
Finnish forest machinery manufacturer Ponsse have issue a profit warn .,0
"Cerberus Capital Management LP-backed print paper maker NewPage Corp. have post mix second-quarter result , cast a cloud over its plan initial public offer .",0
"Finnish electronics manufacture service EMS company Elcoteq SE post a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compare to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",0
Finnish laboratory liquid handle and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issue on Tuesday 3 June a profit warn for the financial year 2008 .,0
Finnish retail software developer Aldata Solution Oyj report a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,0
"Finnish textiles and clothe group Marimekko Oyj post a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compare to 8.4 mln euro $ 10.9 mln for 2005 .",0
"In 2009 , Stora Enso 's net loss be EUR 879.7 million compare to EUR 673.4 million in the previous year .",0
"In January-June 2010 , dilute loss per share stand at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",0
"In October , UPM report a third-quarter net loss of euro86 million $ 110 million compare with a net profit of euro120 million in 2007 .",0
Operating loss amount to EUR 0.7 mn compare to a profit of EUR 0.8 mn in the second quarter of 2005 .,0
"Operating loss before non-recurring items be EUR 0.9 mn , compare to a profit of EUR 11.5 mn in 2008 .",0
"Operating profit margin be 8.3 % , compare to 11.8 % a year earlier .",0
Operating profit be EUR 1.6 mn in 2005 compare to EUR 5.9 mn in 2004 .,0
"Operating result show a loss of EUR 2.9 mn , while a year before , it show a profit of EUR 0.6 mn .",0
"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday post a EUR1 .49 million loss in the second quarter compare with a 1.70 million profit in the same period the previous year .",0
Scanfil have also issue a profit warn .,0
Scanfil issue a profit warn on 10 April 2006 .,0
"The operate loss amount to EUR 0.8 mn , compare to a profit of EUR 3.9 mn a year earlier .",0
"The period-end cash and cash equivalents total EUR6 .5 m , compare to EUR10 .5 m in the previous year .",0
"The poorest index figure be give to Finnish power company Fortum , 4.5 .",0
The real estate company post a net loss of +ó x201a -¼ 59.3 million +ó x201a -¼ 0.21 per share compare with a net profit of +ó x201a -¼ 31 million +ó x201a -¼ 0.11 per share for the correspond quarter of 2007 .,0
"The tighten competition situation in the production automation market have affect net sales during 2006 , Cencorp say .",0
"TietoEnator be down 1.13 pct to 18.38 , extend recent low after last week 's second-quarter report , dealers say .",0
Operating profit exclude restructure cost grow to EUR 44.5 million from EUR 31.7 million while operate profit include restructure cost show even larger growth to EUR 38.5 million from EUR 7.4 million .,2
"Having a China base operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ``",2
"Cost cut measure , which have produce around EUR70m of save over the past nine months , have dampen the airline 's loss , Finnair say .",2
The group 's turnover for the full fiscal year be expect to show a slight increase from the previous fiscal year .,2
The talk be aim at restructure operations and cut cost .,2
"`` This transaction support Huhtamaki 's strategic review of rigid plastic consumer goods operations `` , say Huhtam+ñki Oyj 's CEO Jukka Moisio .",1
"Consolidated operate profit exclude one-off items be EUR 30.6 mn , up from EUR 29.6 mn a year earlier .",2
EBIT exclude non-recurring items be estimate to increase from 2009 .,2
"In February 2011 , new word of Identity Documents Act that make Mobile ID a state-approved electronic document as of February 1st 2011 enter into force .",1
Lean System support change management and component purchase extremely well .,2
Operating profit exclude non-recurring items increase by 27 % to EUR 81.9 mn from EUR 64.4 mn in the correspond period in 2008 .,2
The plan ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill .,1
This transaction will also rationalize our pulp and paper industry relate solutions .,2
Cash flow from business operations total EUR 0.4 mn compare to a negative EUR 15.5 mn in the first half of 2008 .,2
"Cash flow from operations total EUR 2.71 mn , compare to a negative EUR 0.83 mn in the correspond period in 2008 .",2
"Cash flow from operations total EUR 7.4 mn , compare to a negative EUR 68.6 mn in the second quarter of 2008 .",2
"EBIT exclude non-recurring items , total EUR 67.8 mn , up from EUR 38.1 mn .",2
"Finnish energy company Fortum Oyj say on November 13 , 2007 it be grant an environmental permit to build a biofuel-fired combine heat and power CHP plant in Vartan harbor in eastern Stockholm .",2
"Following the transaction , Lundbeck have worldwide right for nalmefene , exclude North America , Mexico , Turkey and South-Korea .",2
Nokia be up 0.12 pct to 16.70 eur after kick off the morning in negative territory .,2
"Return on investment be 5.0 % , compare to a negative 4.1 % in 2009 .",2
The District Court of Helsinki dismiss all charge as the court of first instance in 2005 .,2
"Thus the method will cut work cost , and will fasten the plan and build process .",2
"By cut the number of plant , the group will trim fix cost .",2
Results be expect late in 2006 .,1
"The copy , republication or redistribution of AFX News Content , include by frame or similar mean , be expressly prohibit without the prior write consent of AFX News .",1
"The company report a profit of 800,000 euro ( $ 1.2 mln ) on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 cause by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",1
"So far Norwegian Norske Skog have reduce the staff level by 1,000 people and plan to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso be to cut staff by 1,700 people and production by 500,000 tons .",0
The extract filtrate be very high in clarity while the dry filter cake meet require transport moisture limit ( TMLs ) for their ore grade .,1
25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V say today its plan to merge wholly own Scanfil EMS Group with Ojala-Yhtyma Oy have hit a snag as shareholders of the domestic rival reject the deal .,0
"As part of its new strategy , Finnish Biohit be plan to incorporate its diagnostics business into a separate limit company .",1
"After the split , the number of K share will be 9 540 000 and the number of A share 26 885 540 .",1
All reproduction for further distribution be prohibit .,1
As a consequence the Works Council have withdraw its petition to suspend the reorganisation .,1
"Established in 1987 , the SRV Group be a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .",1
"In this case , the effect would be negative in Finland .",0
"Initial estimate total value of the contract be 250 000 Euros , exclude VAT .",1
"It would be premature to talk about date , volume and the investment procedure , `` he say .",1
"Mr Clausen , however , refuse to comment the option that Nordea would consider buy into Citadele Bank .",1
Nokia and Capcom announce that Resident Evil Degeneration will be release on N-Gage later this year .,1
Olli-Pekka Kallasvuo be elect as vice chairman of the Board .,1
Olli-Pekka Laine have be appoint as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,1
Risk exposure by Non-life Insurance Moving 12-month Expenses by function in Non-life Insurance exclude expense for investment management and expense for other service render Non-life Insurance investment portfolio by allocation,1
"Secure your file online Like fill out a tax return , make a backup be bore .",1
"The effect may remain short-lived , however .",1
The iPad application join the iPhone app as part of Monster 's range of mobile applications for job hunt .,1
The issue come up in connection with discussion with local municipalities concern the sale of water to industrial facilities .,1
The number of bodily injury case quadruple in 2000-2006 .,0
"The purchase price will be pay in cash upon the closure of the transaction , schedule for April 1 , 2009 .",1
"The size of the extension , 18.5 % of which already have be let , will have a gross area of about 2,830 sq m 30,460 sq ft .",1
The term and condition of the Stock Option Scheme 2008 be available on the Company 's internet page www.sanoma.com .,1
"Tieto 's service be also use to send , process and receive materials relate to absentee vote .",1
"Trading code : ELI1V Number of share : 99,483 Price-share : Gratuitous After the transfer , Elisa hold a total of 10,435,023 own share .",1
"`` My wife be look forward to get a paycheck again , `` he quip recently as a six-knot current swirl around his anchor and heavily sponsor jet sled .",1
"`` That 's a very high figure on the European scale , `` Noop say , recall however that this also include beer buy by Finnish tourists .",1
"`` Tweeple should check who 's follow them , and be cautious when click on URLs and tinyurls . ``",1
`` We have the most expensive water brand in Finland at the moment . ``,1
15 September 2010 - Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announce today the launch of its latest Twist charger platform .,1
"A total of 1,800,000 stock options be issue in the 2003 stock option scheme .",1
"A worm set to activate Friday will corrupt document use the most common file type , include `` .",1
"According to Swedish authorities , trace of the very toxic osmium tetroxide have be find on the coast of Per+ñmeri , the Northernmost part of the Gulf of Bothnia .",0
Finnish airline Finnair be start the temporary layoffs of cabin crew in February 2010 .,0
Finnish energy company Fortum have set itself new stricter target limit for short-term carbon dioxide emissions from its heat and electricity production .,1
"Finnish Food Workers ' Union SEL plan to hasten its collective bargain with a two-day strike that would begin on 7 April 2010 , in Finland .",0
Finnish Honkarakenne that specialise in the build of log house be plan to use pine from Russian Karelia .,1
"Finnish Konecranes be again try to acquire Italian Fantuzzi , a manufacturer of gantry crane and reach stackers .",1
Finnish M-real 's Kyro mill be start negotiations to cut staff .,0
Finnish publish and print group Ilkka-Yhtym+ñ will introduce a staff smoke ban as of the begin of 2007 at the company 's three newspapers .,1
Finnish Stockmann Group 's mail order unit Hobby Hall have launch a trial market campaign in Russia .,1
"Finnish Suominen Flexible Packaging be cut 48 job in its unit in Tampere and two in Nastola , in Finland .",0
"According to the prosecutor , the share transactions be carry out after HK Ruokatalo have proceed in the negotiations concern the acquisition of Swedish Meats .",1
"According to Tiimari , consumers be advise to cut away the rabbit bow tie that contain the formadehyde and dispose of it .",1
"Alpina Sports be a Lebanon , New Hampshire USA base distributor of e.g . Alpina ski shoe and ski , Exel ski pole , Start ski wax and now also Peltonen cross-country ski .",1
Among the biggest Christmas sellers be a 35 satin bow shift dress style on outfit wear by Victoria Beckham and a 75 Paris Hilton Prom dress .,1
"Among the Scandinavian company present in St. Petersburg , be also name the Swedish concern NCC , which implement project in the field of asphalt production , road and house construction ( project Swedish Krona ) .",1
An international conference call and audio webcast concern the financial result January-March 2010 will begin at 14.00 EET .,1
Antniemi refute a report by the Finnish daily Turun Sanomat as if the company be reorganize its operations in the Baltic countries .,1
"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , tell Thomson Financial News the company have put off open the mine as price of phosphate have be ` quite depress for a long time ' . '",0
