,text,label
774,"Western Japan Shaken by Two Strong Quakes; 18 Hurt, Kyodo Says Western Japan around Osaka was shaken by two strong earthquakes yesterday, causing 18 injuries and triggering tsunami warnings along the coast, Kyodo News reported.",0
775,"Edwards Stumps in Democratic Stronghold (AP) AP - Vice presidential candidate John Edwards on Wednesday sought to assure black supporters that he and John Kerry have ""fought for this community our entire lives""  #151; and would continue doing so  #151; on a day devoted to reaching out to the base in the Democratic stronghold of northeast Ohio.",0
776,"Car bombing kills 39 in Pakistan At least 39 people have been killed and more than 80 wounded after a car bomb exploded at a rally to commemorate an assassinated militant religious leader in central Pakistan, police say.",0
777,Hundreds feared trapped as floods wreak havoc in southwest England (AFP) AFP - Hundreds of people were feared trapped in southwest England after flash floods left a popular coastal tourist village under water and swept dozens of cars and caravans into the sea.,0
778,Paisley breaks with Dublin on IRA disarmament DUBLIN -- Northern Ireland's major Protestant party broke off relations with the Irish government yesterday after Prime Minister Bertie Ahern indicated he had accepted the IRA's refusal to provide photographs of disarmament.,0
779,"U.S. Troops Reinforce After Falluja Air Strike  BAGHDAD (Reuters) - U.S. troops stepped up pressure on the  rebel-held Iraqi city of Falluja on Tuesday, cutting roads and  reinforcing positions around the town as jets criss-crossed the  sky ahead of an expected assault.",0
780,North Koreans say blast was demolition North Korean officials have announced that a huge explosion in its remote Northeast was part of a hydroelectric project. Mystery surrounded the blast in the mountainous province of Yanggang and fears grew ,0
781,"Officers Called Negligent on School Plot (AP) AP - Prosecutors have charged three police officers with criminal negligence in the seizure last month of more than 1,000 hostages in a school in Beslan, officials said Wednesday.",0
782,"After Hong Kong Election, China Faces New Calculus The Chinese government refrained on Monday from saying much about the results of Sunday's elections in Hong Kong, but the country's Communist leaders had reason to be pleased.",0
783,"Palestinian schoolgirl dies of wounds A 10-year-old Palestinian schoolgirl,who was critically wounded by Israeli soldiers gunfire, died of her wounds Wednesday at the hospital in southern Gaza town of Khan Younis, medics said.",0
784,"IAEA Chief in South Korea for Nuclear Talks The head of the UN nuclear watchdog, Mohamed ElBaradei, arrived in Seoul Sunday to discuss South Korea #39;s nuclear experiments after last month #39;s two intrusive inspections.",0
785,"Records Contradict Kerry Critic's Charges -Report (Reuters) Reuters - Military records contradict a\critic's charge that U.S. Democratic presidential hopeful John\Kerry did not come under fire during the battle that resulted\in military honors for Kerry, The Washington Post reported on\Thursday.",0
786,"US Congress Remembers Victims of Terrorism in Russia The US Congress has been paying tribute to the hundreds of people killed in the terrorist takeover of a school in southern Russia, as well as other recent incidents in that country.",0
787,"India agree contracts India players agree central contracts for the first time, with top stars netting a basic salary of 59,000.",0
788,US and EU hail Ukrainian reforms The US and the EU welcome reforms approved by Ukraine's parliament which pave the way for a new election,0
789,"17 killed in heavy clashes in northern Iraq Seventeen people were killed and some 50 others wounded in heavy clashes overnight between US-Iraqi forces and insurgents in Iraq #39;s northern town of Tall Afar, witnesses and medical sources said Thursday.",0
790,"EU, Iran to Meet Again on Nuclear Offer  VIENNA (Reuters) - French, British and German officials are  due to meet Iranian negotiators on Wednesday to discuss a  European proposal that Tehran scrap its uranium enrichment  program in exchange for nuclear technology.",0
791,"Arab League to hold emergency meeting The Arab League says it will hold an emergency session to discuss the violence in Gaza, which has claimed at least 56 Palestinians this week.",0
792,"Ivan strands Utahns; help is on the way A family from Layton and more than a dozen other Americans have been stranded on Grand Cayman Island for five days without much food, clean drinking water or electricity in the wake of Hurricane Ivan.",0
793,"Chirac 'snubs' Allawi at EU talks Iraqi interim leader Iyad Allawi is to meet EU leaders, but France's president says he is too busy to attend.",0
794,"24 killed in Iraq violence BAGHDAD: Twenty-four people were killed and more than 100 wounded in a car bomb attack and other violence in Iraq on Wednesday. Naim al-Qaabi, an official from Moqtada Sadrs movement, said 15 people were ",0
795,"UN: Iraqi Nuclear-Related Materials Have Vanished  UNITED NATIONS (Reuters) - Equipment and materials that  could be used to make nuclear weapons are disappearing from  Iraq but neither Baghdad nor Washington appears to have  noticed, the U.N. nuclear watchdog agency reported on Monday.",0
796,"New Quake Rattles Northern Japan, Felt in Tokyo  NAGAOKA, Japan (Reuters) - A strong earthquake with a  magnitude of 6.1 jolted northern Japan on Wednesday in the same  region where the country's deadliest quake in a decade killed  at least 31 people and injured more than 3,400 five days ago.",0
797,"Gunmen shot dead female university lecturer in Iraq #39;s Mosul Unidentified gunmen shot and killed a female university lecturer as she was driving to work in Iraq #39;s main northern city of Mosul on Saturday, local police said.",0
798,"US Airways Seeks Bankruptcy Protection ARLINGTON, Va. - US Airways has assured customers they won't notice any changes following its decision to file for bankruptcy protection, the second time in two years the airline has sought such help as it struggles against lower-cost rivals...",0
799,"Young Palestinians hope for post-Arafat democracy They fly his banner, wear his face on their T-shirts, and utter solemn prayers with upturned hands at his graveside. But many young ",0
800,"HK leader to meet top protester HONG KONG - Veteran protester Leung Kwok-hung, who won a seat in legislative elections, says he will demand the resignation of Hong Kong #39;s leader when the two hold face-to-face talks on Saturday, media reports said.",0
801,Nepal Opposition Calls for Truce to End Blockade  KATHMANDU (Reuters) - Nepal's main opposition party urged  the government on Monday to call a unilateral cease-fire with  Maoist rebels and seek peace talks to end a road blockade that  has cut the capital off from the rest of the country.,0
802,"AP: Iran Nuke Fuel Program Starts at Mine (AP) AP - Iran's campaign to control the nuclear fuel cycle starts deep under this barren patch of desert, in a mine that engineers expect to start yielding uranium ore in less than two years.",0
803,"School raiders #39; nationality identified Security officials have identified six of the militants who seized a school in southern Russia as being from Chechnya, drawing a strong connection to the Chechen insurgents who have been fighting Russian forces for years.",0
804,"Arafat in intensive care Yasser Arafat on Thursday was in intensive care undergoing fresh tests after his condition took a sudden turn for the worse, Palestinian officials said.",0
805,New U.S. Offensive Could Backfire in Iraq  LONDON (Reuters) - Fierce guerrilla attacks in Iraq and  U.S. assaults on rebel bastions have unleashed a new wave of  bloodshed that threatens to discredit the interim government  and undermine prospects for fair elections in January.,0
806,Indian refinery blast injures 16 Sixteen workers are critically hurt in a huge explosion at an oil refinery near the western Indian city of Baroda.,0
807,Fears for policemen #39;s lives There were fears tonight for the lives of 31 Iraqi policemen who were kidnapped as they returned from a training camp in Jordan. They were abducted on Sunday when gunmen stormed the hotel they were staying ,0
808,"Thousands Uprooted by Clashes in East Congo - U.N.  GOMA, Congo (Reuters) - Thousands of civilians have fled  their homes after clashes in the east of the Democratic  Republic of Congo, the United Nations said on Friday, although  it was unclear who was behind the violence.",0
809,"Islamic Radicalism Not an Issue in Indonesia Vote  LAMONGAN, Indonesia (Reuters) - Indonesian farmer Agus  Saefuddin lives in the East Java regency of Lamongan, home to  three brothers who were key players in the Bali bombings that  killed 202 people, but he doesn't know their names.",0
810,Israel #39;s Gaza commander resigns Brig Gen Shmuel Zakai is believed to have told reporters that Prime Minister Ariel Sharon ordered an operation in Gaza that the army thought unnecessary.,0
811,"US racing insurgents for influence in Fallujah as battle winds &lt;b&gt;...&lt;/b&gt; As fighting winds down, US troops face an even more difficult mission in Fallujah winning the people #39;s allegiance. Planners want to ",0
812,"Video: Kidnapped Turkish Driver Beheaded CAIRO, Egypt Oct. 14, 2004 - A man identified as a Turkish truck driver kidnapped in Iraq was beheaded in a video shown on an Islamic Web site Thursday.",0
813,"Suspected Muslim rebels attack monk-protection unit, killing one &lt;b&gt;...&lt;/b&gt; : Suspected Muslim insurgents attacked an army unit protecting Buddhist monks at a monastery early Friday, killing one of the soldiers as sectarian violence continued in southern Thailand, police said.",0
814,Indian Army to cut Kashmir troop numbers The chief of the Indian Army says it will start to reduce the number of troops in Kashmir in line with an announcement last week by Prime Minister Manmohan Singh.,0
815,"Amid insecurity, Afghans ready for presidential vote Candidates for president in Afghanistan #39;s first free elections to be held Oct. 9 officially kicked off their campaigns yesterday.",0
816,"EU Gives Turkey Green Light In addition to praising the reforms Turkey undertook in the five years since it obtained the status of candidate country in 1999, the report also gives Turkey the green light to start membership negotiations.",0
817,"Thailand Fireworks Plant Blast Kills 14 (AP) AP - A massive explosion at a fireworks factory in central Thailand on Sunday killed 14 people, including a 4-year-old boy, and injured two others, a police official said.",0
818,"Israeli Soldier, Militant Killed in Gaza  GAZA (Reuters) - Palestinian militants killed an Israeli  soldier and wounded four others in an ambush in the central  Gaza Strip on Tuesday, Israeli and Palestinian sources said.",0
819,Britain's Blair left with political headache after key minister resigns (AFP) AFP - British Prime Minister Tony Blair was leaving for a key summit after a rapid and deeply unwelcome reorganisation of his government following the resignation of respected interior minister David Blunkett.,0
820,France Opens Judicial Inquiry Into Holocaust Doubter  PARIS (Reuters) - French prosecutors said Monday they were  opening a judicial investigation into comments by a leading  far-right politician who questioned whether the Nazis used gas  chambers in the Holocaust.,0
821,"Indonesians go to the polls JAKARTA, Indonesia - Indonesians began voting on Monday in a landmark election expected to remove President Megawati Sukarnoputri and install an ex-general who has vowed firmer leadership in fighting terror and boosting the economy.",0
822,SADDAM MEETS LAWYER FOR FIRST TIME Saddam Hussein has had his first meeting with a lawyer in preparation for his trial which will investigate charges of crimes against humanity.,0
823,"Varig Future in Doubt Amid Takeover Talks The future of Varig, Brazil's flagship airline, was thrown into confusion Wednesday after the country's vice president downplayed a top official's announcement that the carrier would be taken over by the government to save it from collapsing under a mountain of debt.",0
824,Congo Struggles to Create Single Army (Reuters) Reuters - It is an old trick -- and one that has\been used by Congolese musicians and soccer players in the past\-- but it still angered many back home.,0
825,"Myanmar Frees Prominent Political Prisoners  YANGON (Reuters) - Myanmar's junta freed at least two dozen  members of democracy icon Aung San Suu Kyi's political party on  Friday during a mass release of 4,000 people detained  ""inappropriately"" by the intelligence machine purged last  month.   ",0
826,"Australia: Howard government returned, courtesy of Labor The Liberal-National Party coalition government led by prime minister John Howard has been returned to office in Australia in an election result that once again underlines the collapse of support ",0
827,Tributes to Arafat led by Blair Tony Blair pays tribute to Palestinian leader Yasser Arafat after his death in a French hospital aged 75.,0
828,"Bush Reviews Disputed Guard Documents KENNEBUNKPORT, Maine - President Bush has reviewed disputed documents that purport to show he refused orders to take a physical examination in 1972 and did not recall having seen them previously, a White House official said Saturday.    The long-running story on Bush's Texas Air National Guard service took an unusual twist when CBS broadcast a report on what it said were the newly discovered records...",0
829,"Iran  a nightmare scenario for the West a hostile Muslim state develops nuclear weapons, throwing the Middle East and the world into turmoil. American officials warn that fear could soon turn into reality with Iran.",0
830,"Orioles Drub Streaking Yankees 14-8 BALTIMORE - Brian Roberts and Larry Bigbie had two hits apiece in an eight-run third inning, and the Baltimore Orioles ended the New York Yankees' five-game winning streak with a 14-8 victory Friday night.    Miguel Tejada and Melvin Mora homered, and B.J...",0
831,"AP Survey: Terror Fight Is RNC Priority (AP) AP - First and foremost, delegates to the Republican National Convention want their next president  #151; whoever that may be  #151; to focus on fighting terrorism, an Associated Press survey found.",0
832,Rugby U: Wales crush Romania Tom Shanklin scores a record-equalling four tries as Wales overwhelm Romania.,0
833,"A night of back-and-forth jabs, stereotyping, quips (USATODAY.com) USATODAY.com - In their final debate Wednesday night, President Bush and Sen. John Kerry didn't only thrust and parry for 90 minutes. They also displayed their strategy for the next 19 days.",0
834,"Russia: Estonia WWII Monument Disgraceful (AP) AP - Russia on Monday called the unveiling of a monument commemorating Estonians who fought in the German army during World War II a ""disgraceful act"" and urged NATO and the European Union to take notice.",0
835,"No rthern Trust Bank of Florida has full Major League Baseball player Rick Helling, right, talks with an unidentified Player #39;s Association representative as he arrives to attend meetings Monday, Dec. 6, 2004, at the Royal Palms Resort in Phoenix.",0
836,Arafat is still in charge:Minister RAMALLAH: Ministers insisted on Monday there was no vacancy at the top of the Palestinian Authority as they held their first cabinet meeting since Yasser Arafat left for life-saving treatment in France.,0
837,"Three held over Brazil land clash Police in Brazil arrest three men on suspicion of murder, following a violent confrontation over land rights.",0
838,"Stocks to Open Lower Before Jobs Report NEW YORK - U.S. stocks are seen opening lower as traders show caution in advance of Friday's key jobs report, though big retail sales news Thursday could push stocks early...",0
839,"Imperioli, de Matteo Win for 'Sopranos' LOS ANGELES - Michael Imperioli and Drea de Matteo, who played a hard-luck mob couple whose relationship ended badly on the HBO drama ""The Sopranos,"" won drama series supporting actor and actress Emmys Sunday.    The stars of two departing series captured the comedy supporting actor and actress awards: David Hyde Pierce for ""Frasier,"" which ended its 11-year run, and Cynthia Nixon for ""Sex and the City,"" which wrapped a six-year run...",0
840,China's economic boom slows down China's economic growth slows for a third straight quarter as efforts to rein in booming expansion continue to take hold.,0
841,"New tape features bin Laden lieutenant DUBAI, United Arab Emirates -- Ayman al-Zawahri, the number two figure in Al Qaeda, appeared in a new videotape aired on Al-Jazeera yesterday, ridiculing US forces as stuck in a quagmire in Iraq and Afghanistan.",0
842,"Chile #39;s Supreme Court lifts Pinochet #39;s immunity from prosecution SANTIAGO : Chile #39;s Supreme Court lifted the immunity from prosecution of former dictator Augusto Pinochet, who faces criminal charges over the disappearance of political opponents during Operation Condor.",0
843,Anger wells up in Srinagar over rape Srinagar witnessed widespread public anger on Wednesday over the alleged rape of a woman and her daughter by an army officer. Youths took to the streets burning tyres in the morning.,0
844,"CORRECTED: Berlin Bans Controversial Arab-Islamic Congress  BERLIN (Reuters) - The Berlin state government said Monday  it had banned an Arab-Islamic Congress due to be held in the  German capital next month to rally support for ""resistance and  intifada"" in Iraq and the West Bank and Gaza Strip.",0
845,"Bonds Reportedly Testified He Had Unknowingly Taken Steroids Barry Bonds testified to a grand jury that he used a clear substance and a cream given to him by a trainer, but said he didn't know they were steroids.",0
846,"US resists Kyoto talks as climate summit begins With two months to go before the Kyoto Protocol starts operating, the 10th United Nations conference on climate change conference is underway in Argentina.",0
847,Japan eyes troops pullout from Iraq next December Japanese Defense Agency Director General Yoshinori Ono said Sunday that late 2005 is a possible target date for Japanese troops to withdraw from Iraq.,0
848,"Iraq Blames U.S.-Led Forces for Army Massacre  BAGHDAD (Reuters) - Iraq's U.S.-backed government said on  Tuesday that ""major neglect"" by its American-led military  allies led to a massacre of 49 army recruits at the weekend.",0
849,Flood crest safely passes Yangtze dam BEIJING A flood crest passed safely through the Three Gorges Dam on China #39;s Yangtze River on Thursday as devastated communities upstream cleaned up from floods that had killed at least 177 people and injured thousands.,0
850,"S.Africa Seizes Uranium Enrichment Materials  JOHANNESBURG (Reuters) - South Africa seized 11 shipping  containers of uranium enrichment materials in a raid on a firm  run by a man it has charged under laws forbidding nuclear  proliferation, a government agency said Tuesday.",0
851,"Man held over China school deaths Chinese police have arrested a 21-year-old man suspected of stabbing eight teenagers to death as they slept in a school dormitory, the latest in a wave of school attacks in China, state media say.",0
852,Israeli Tanks Surge Into Gaza Refugee Camp -Witnesses (Reuters) Reuters - A column of Israeli tanks surged into the\heart of the Jabalya refugee camp in the northern Gaza Strip on\Thursday as the army broadened its sweep for militants behind a\deadly rocket attack on an Israeli town.,0
853,"US claims 'no fault' in 2003 killing of reporters in Iraq: Reporters Without Borders (AFP) AFP - The US Army has acknowledged  quot;no fault or negligence quot; in the April 2003 attack on a Baghdad hotel that killed two reporters, a rights group said, even though the military knew that hundreds of journalists were based there.",0
854,EU-Turkey Deal Hailed as a Bridge Builder  BRUSSELS (Reuters) - The EU's historic deal with Turkey to  open entry talks with the vast Muslim country was hailed by  supporters as a bridge builder between Europe and the Islamic  world.,0
855,"House Passes Sweeping Intelligence Reforms (Reuters) Reuters - The House of Representatives on\Tuesday approved a sweeping overhaul of U.S. intelligence\agencies, ending weeks of wrangling over the Pentagon's power\under the reforms demanded after the Sept. 11 attacks.",0
856,"UN Security Council, in Africa, Pushes Sudan Peace  NAIROBI (Reuters) - The U.N. Security Council, leaving its  New York home for the first time in 14 years, met in the Kenyan  capital on Thursday and won promises from Khartoum and rebels  in south Sudan of an end to their 21-year civil war.",0
857,"Former Saddam Deputy Arrested in Iraq Iraqi forces Sunday captured Izzat Ibrahim al-Douri, the most wanted member of Saddam Hussein #39;s ousted dictatorship, Iraq #39;s top information official told The Associated Press.",0
858,"Iranian diplomat, Egyptian charged over assassination plot (AFP) AFP - Egypt said it has charged an Iranian diplomat and an Egyptian national over a plot to assassinate an unidentified public figure.",0
859,"Myanmar army strongman to meet Indian premier on 'historic' visit (AFP) AFP - Myanmar army strongman General Than Shwe was due to meet Indian premier Manmohan Singh, leader of the world's biggest democracy, in New Delhi as the neighbouring nations sought stronger ties.",0
860,"EU Moving Close to Deal on Turkey Talks (Reuters) Reuters - On the eve of a landmark summit at\which EU leaders will decide on opening membership talks with\Turkey, the final elements of a compromise package on the terms\for the negotiations was emerging.",0
861,Nato Holds Key Talks with Israel and Arab States Nato has held unprecedented ministerial talks with Israel and six Arab nations aiming to strengthen ties with friends on the alliances volatile southern and south-eastern flanks.,0
862,"N.Korea Blast Cause Unclear But Many Theories  SEOUL (Reuters) - An accident at an underground munitions  depot or a weapons factory was the likely cause of a huge  explosion in North Korea last week, and there were possibly two  blasts, South Korean media reports said on Monday.",0
863,Prime minister blames US-led coalition for  #39; #39;great negligence #39; #39; in &lt;b&gt;...&lt;/b&gt; Iraq #39;s interim prime minister blamed the US-led coalition Tuesday for  #39; #39;great negligence #39; #39; in the ambush that killed about 50 soldiers ,0
864,"Iran will never hide nuclear activities: FM Iranian Foreign Minister Kamal Kharazi said on Tuesday that Iran would never conduct nuclear activities in hiding, the official IRNA news agency reported.",0
865,"Iraqi Police in Control of Najaf Shrine, According to Reports Hundreds of militiamen were arrested today when police entered the Imam Ali Mosque, but rebel Shiite cleric Moktada al-Sadr was not found, Iraqi officials said.",0
866,Egypt urges troops for buffer zone Egypt wants to send troops into the demilitarised buffer zone along the border with Israel. The move is in response to last week #39;s triple suicide bombing targeting Israeli tourists in Sinai.,0
867,"Queen Urges Thais to Help Govt. Fight Muslim Unrest (Reuters) Reuters - Revered Queen Sirikit has urged all\Thais to work with the government in its fight against the\violence in the largely Muslim south, where almost 500 people\have been killed since January.",0
868,"London oil drops to \$40 a barrel The slide in crude oil prices takes a barrel in London down to little more than \$40, as traders realise profits after the recent surge.",0
869,Reporter Smuggles Fake Bomb Gear Into UK Parliament  LONDON (Reuters) - An undercover reporter smuggled fake  bomb-making equipment into the British parliament a day after  fox hunting protesters made a mockery of security by bursting  into the debating chamber.,0
870,"Movie critical of the treatment of Muslim women created an outrage AMSTERDAM, NETHERLANDS - A Dutch filmmaker who outraged members of the Muslim community by making a film critical of the mistreatment of women in Islamic society was gunned down and stabbed to death Tuesday on an Amsterdam street.",0
871,"PA Remains Doubtful Over Gaza Pullout JERUSALEM, 20 October 2004 - Palestinian Authority officials remain doubtful that the Israeli prime ministers plan to withdraw from Gaza will go ahead given the fierce opposition the project has stirred among extreme right-wingers and Jewish illegal ",0
872,"Armed Men Attack Baghdad Bus, at Least 4 Dead (Reuters) Reuters - Gunmen attacked a bus carrying Baghdad\airport employees to work on Thursday, killing at least four\people and wounding several others, including the driver, an\airport employee said.",0
873,Afghan president gains backing of militia commanders ahead of polls (AFP) AFP - A lieutenant of powerful northern warlord General Abdul Rashid Dostam pledged to back incumbent Hamid Karzai in the upcoming presidential vote and said 149 other military commanders would join him.,0
874,"'Clintonistas' rally behind Kerry's presidential bid (AFP) AFP - Democratic Senator John Kerry's White House bid has become more combative, more open to reporters and delivered a more focused message recently which observers have attributed to the influence of former Bill Clinton administration staffers.",0
875,Bangladesh won #39;t rule out foreign hand in blast Dhaka -- Bangladesh has not ruled out foreign involvement in a grenade attack on an opposition rally last week that killed 19 people and wounded more than 150.,0
876,Eight to Face Court on Terror Murder Plot Charges Eight men will appear in court tomorrow accused of plotting terrorist outrages in Britain and the United States. ,0
877,"Koizumi Replaces Key Ministers Prime Minister Junichiro Koizumi reshuffled his cabinet on Monday, replacing several top ministers in an effort to boost his popularity, consolidate political support and quicken the pace of reforms in the world's second-largest economy.",0
878,"Iranian Diplomat Freed in Iraq, Hopes Raised for Others An Iranian diplomat taken hostage in Iraq last month was released by his captors on Monday but the fate of at least 11 other foreigners, including a Briton threatened with beheading, remained unclear.",0
879,"Powell presses China on NKorea, Taiwan talks Beijing: US Secretary of State Colin Powell pressed China on Monday to convince North Korea to return to stalled talks on its nuclear weapons programs and urged Beijing to take up a Taiwanese offer for dialogue.",0
880,"APEC Leaders Want to Revive World Trade Talks  SANTIAGO, Chile (Reuters) - Asia-Pacific leaders promised  on Sunday to try to revive world trade talks and fight  terrorism after a summit marred at the end by spats over the  security of President Bush.",0
881,"Controversial Swiss culture show abroad sparks domestic storm (AFP) AFP - An exhibition at Switzerland's cultural centre in Paris, which sheds the more common image of orderly Swiss society in favour of political rebellion and a vomiting actor, triggered an uproar in Switzerland.",0
882,"ANNAN #39;S FUTURE: Remains up in the air with scandal When US Secretary of State Colin L. Powell met Secretary-General Kofi Annan last month at an Egyptian summit on Iraq, the two old friends shook hands.",0
883,"Fingerprints, photographs begin at U.S. border crossings with Canada, Mexico (Canadian Press) Canadian Press - (AP) - Bridges to Mexico in this traffic-choked city began testing a new immigration security program Monday that requires some U.S. visitors to be fingerprinted and photographed as they cross the border.",0
884,"Security Tight for Anniversary of Bali Bombings (Reuters) Reuters - Security was tight in\this tourist center on the island of Bali as ceremonies began\on Tuesday to mark the second anniversary of bomb blasts that\killed 202 people, mostly foreigners.",0
885,"Bush Signs  #36;136B Corporate Tax Cut Bill (AP) AP - President Bush showered  #36;136 billion in new tax breaks on businesses, farmers and other groups Friday, quietly signing the most sweeping rewrite of corporate tax law in nearly two decades.",0
886,"U.S. Steps Up Attacks on Iraq Insurgents BAGHDAD, Iraq - U.S. forces stepped up operations Tuesday across a wide swath of the Sunni insurgent strongholds northwest of the capital, pounding targets in two cities from the air and supporting Iraqi troops in raids on mosques suspected of harboring insurgents...",0
887,Allawi Approves US-Led Offensive on Falluja US planes and artillery pounded Falluja on Monday and Iraq #39;s interim Prime Minister Iyad Allawi said he had authorized a US-led offensive to rid the Sunni Muslim city of insurgents.,0
888,"Militants Threaten to Kill U.S., UK Hostages in Iraq  BAGHDAD (Reuters) - Insurgents threatened to kill two  Americans and a Briton unless the United States freed Iraqi  women prisoners, Al Jazeera said Saturday, and a suicide car  bomb killed 23 people outside Iraqi National Guard offices.",0
889,"Macedonians Killed in Iraq; For What The following story contains the latest information known as of 23:30 CET on Monday, and will be updated as new information comes in.",0
890,China Inc. Quickly Raising Global Profile (AP) AP - Never heard of Sanjiu? Bluestar? Baosteel? Minmetals? You soon might.,0
891,"Court Wades Into Prison Sentence Dispute (AP) AP - The Supreme Court returned for another term Monday and wasted no time getting down to business, appearing poised to alter the system used for sentencing 64,000 federal criminal defendants a year.",0
892,"Opposition Alleges Afghan Election Fraud KABUL, Afghanistan - Afghanistan's first direct presidential election was thrust into turmoil hours after it started Saturday when all 15 candidates challenging interim leader Hamid Karzai alleged fraud over the ink meant to ensure people voted only once and vowed to boycott the results.    But electoral officials rejected their demand that the vote be called off, saying an apparent mix-up with ink used to mark voters' thumbs was not severe enough to halt the historic vote...",0
893,"Indonesian extremists influence Thai Muslims, prime minister says &lt;b&gt;...&lt;/b&gt; Militants behind the ongoing violence in Thailand #39;s Muslim-majority far south have been indoctrinated by extremists in nearby Indonesia, Prime Minister Thaksin Shinawatra said Saturday.",0
894,"Bahraini Activist's Jailing Sparks Protest (AP) AP - Supporters of a Bahraini human rights worker scuffled with police and shouted slogans against the prime minister outside the court Wednesday as a judge denied bail to the activist, who is being prosecuted after criticizing the Gulf nation's leadership.",0
895,"Israel launches air strike on Palestinian militants, killing one An Israeli aircraft fired a missile ata group of militants near the Palestinian town of Beit Lahya in northern Gaza Strip Wednesday evening, killing one of them, witnesses said.",0
896,"Crime tops Queen #39;s Speech agenda New measures to fight crime and drugs are expected to be at the heart of the Queen #39;s Speech on Tuesday. The creation of national ID cards, new measures against  quot;yobs quot; and drug tests for minor offenders are set to feature.",0
897,"Argentina Club Fire Kills at Least 174 A fire that raced through a packed Buenos Aires nightclub during a rock concert killed at least 174 concert-goers and injured about 410, and investigators were looking into survivor accounts that the building's emergency exits were locked.",0
898,Saudis Set Up Checkpoints Ahead of Protest (AP) AP - Police set up checkpoints and checked identity cards Thursday along streets leading to the area in the Saudi capital where anti-monarchists were expected to try to hold an illegal demonstration called by an exiled dissident.,0
899,"Myanmar overshadows trade deals at summit Australian Prime Minister John Howard (2nd L) sits next to (LR, round table) Thai Prime Minister Thaksin Shiwanatra, Singaporean PM Lee Hsien Loong, Philippine President Gloria Arroyo, Myanmar Prime Minister Soe Win and Malaysian Prime Minister Abullah ",0
900,Suspects try for freedom after terror ruling by law lords LAWYERS acting for 12 foreign terror suspects detained without trial will try to get them released on bail within the month after the ruling by the law lords that holding them is unlawful.,0
901,"Sharon Allows 1,000 More Settler Homes in West Bank  JERUSALEM (Reuters) - Prime Minister Ariel Sharon has  approved building tenders for 1,000 more Israeli settlement  homes in the occupied West Bank frozen earlier to avoid  upsetting the United States, political sources said on Tuesday.",0
902,"Wounded Mexican police appear day after 9 people found shot near &lt;b&gt;...&lt;/b&gt; Two federal police agents were discovered wounded but alive on Friday near Cancun, a day after nine other people in the area were found slain in what appeared to be drug-related violence.",0
903,"Bush Tries to Mend Ties With Latin America (AP) AP - President Bush, trying to mend relations with Latin America, pledged Sunday to make a fresh push for stalled immigration reforms and defended the U.S. invasion of Iraq, saying that ""history will prove it right.""",0
904,"Mortar Blasts in Baghdad Kill One, Wound Several  BAGHDAD (Reuters) - Guerrillas fired a mortar barrage into  central Baghdad Thursday, killing at least one Iraqi and  wounding 11, police at the scene of the blasts said.",0
905,"Afghan President: Bin Laden Is Nearby (AP) AP - Afghan President Hamid Karzai said Sunday that Osama bin Laden is ""definitely"" in the region and eventually will be caught, even though American and Pakistani generals admit the trail is cold.",0
906,"Experts Fear Medicare Won't Work for Nursing Home Patients Many cannot easily shop around for the best bargains on their drugs, as other Medicare beneficiaries are supposed to do.",0
907,Protesters disrupt rallying call Prime Minister Tony Blair faced angry protests as he urged his party to set aside its differences over Iraq and seize the chance of an historic third term in power.,0
908,"Long Stifled, Iraqis Make Most of Chance to Vent on Talk Radio Iraq's first talk radio station, Radio Dijla, has been putting Iraqis' opinions on everything from politics to romance directly on the air.",0
909,Milosevic trial postponed The war crimes trial of Slobodan Milosevic is being put on hold for a month -- to give the former Yugoslav president #39;s court-assigned lawyers time to prepare a defense.,0
910,"Philip Terzian: UN offers no hope for Darfur The National Islamic Front, the ruling Khartoum cabal that overthrew the elected leadership in 1989, has carried out a policy of genocide against Sudans African peoples since the early 1990s.",0
911,"Greece fears racist backlash THE Greek government has appealed for calm, fearing a public backlash against immigrants living in the country following the bus hijacking by two Albanian gunmen.",0
912,Times newspaper to go tabloid The Times is to scrap its broadsheet edition after more than 200 years of publication and go tabloid from Monday.,0
913,"Can Arafat #39;s death lead to peace? Is there hope in the Middle East in the aftermath of Yasser Arafat #39;s death, or will the optimistic noises now being made fizzle out into the usual confrontation?",0
914,"European-Iran nuclear deal tottering A deal committing Iran to suspend activities that Washington says are part of a nuclear arms program was close to collapse Friday, with diplomats suggesting that Tehran had ",0
915,"Japan, U.S. Agree Resumption of Some Beef Imports (Reuters) Reuters - Japan and the United States agreed on\Saturday to resume imports of American beef from animals with\birth records up to 20 months, Japan's Foreign Ministry said in\a statement.",0
916,"Aus Iraq patrol attacked for first time Australian troops serving in Iraq suffered their first casualties from hostile action on Monday when a car bomb exploded near their convoy in Baghdad, media reports said.",0
917,"Regular Folks Question the Candidates (AP) AP - They wondered if Sen. John Kerry really is too wishy-washy, how he would protect America from another terrorist attack and whether he wants to raise taxes on the middle class. They challenged President Bush to find three mistakes he's made, to say how he'd heal anti-American aggravation in the world and to rate his environmental record.",0
918,Viewers to be able to shape TV The EU is backing a project that would let viewers personalise shows and films to suit their tastes.,0
919,Powell sees  #39;progress #39; on Iran nuke talks US Secretary of State Colin Powell said there had been some  quot;progress quot; in European efforts to end Iran #39;s alleged nuclear weapons program.,0
